booking_id,passenger_id,passenger_name,gender,age,nationality,flight_id,airline,flight_number,origin_airport,destination_airport,departure_time,arrival_time,flight_status,seat_class,booking_date,price
291,191,"Amanda Perez",Other,50,"Costa Rica",680,Spirit,4939,ORD,JFK,"2025-08-11 15:13:42","2025-08-11 21:13:42",Delayed,First,2025-06-26,295.71
1388,192,"Joshua Henry",Female,35.0,"Netherlands Antilles",437,JetBlue,979,LAX,SEA,"2025-07-21 05:41:25","2025-07-21 08:41:25","On Time",Economy,2025-07-31,262.14
5605,192,"Joshua Henry",Female,35.0,"Netherlands Antilles",2422,United,6620,BOS,LAX,"2025-07-20 19:04:52","2025-07-20 22:04:52","On Time",Business,2025-06-27,897.99
9240,192,"Joshua Henry",Female,35.0,"Netherlands Antilles",2492,Delta,6511,SFO,ORD,"2025-08-12 20:59:09","2025-08-12 22:59:09",Cancelled,Economy,2025-08-06,146.84
2934,193,"Cynthia Miller",Male,50,Uzbekistan,2839,Frontier,4659,LAX,SFO,"2025-07-22 07:23:57","2025-07-22 09:23:57",Delayed,Business,2025-07-30,1023.46
3351,193,"Cynthia Miller",Male,50,Uzbekistan,2300,Frontier,108,DFW,SEA,"2025-08-02 04:14:19","2025-08-02 10:14:19",Delayed,First,2025-07-01,419
7501,193,"Cynthia Miller",Male,50,Uzbekistan,335,JetBlue,6706,DEN,JFK,"2025-07-18 15:59:40","2025-07-18 20:59:40","On Time",First,2025-08-12,1330.01
5117,194,"Stephanie Thompson",Female,50,"Saint Lucia",2678,"American Airlines",4405,DEN,MIA,"2025-07-23 03:00:39","2025-07-23 05:00:39",Cancelled,Business,2025-07-26,1105.58
9325,194,"Stephanie Thompson",Female,50,"Saint Lucia",850,Frontier,1384,SFO,DFW,"2025-08-07 10:08:05","2025-08-07 12:08:05",Cancelled,Economy,2025-08-10,325.38
249,195,"Monique Allen",Other,50,Latvia,1115,Frontier,2896,BOS,LAX,"2025-07-22 21:11:49","2025-07-22 23:11:49","On Time",Economy,2025-07-17,946.42
1623,195,"Monique Allen",Other,50,Latvia,1112,Southwest,1280,JFK,ATL,"2025-08-10 05:09:44","2025-08-10 07:09:44",Cancelled,Business,2025-08-15,1220.85
8655,195,"Monique Allen",Other,50,Latvia,1013,"American Airlines",8243,ATL,SFO,"2025-08-14 07:51:10","2025-08-14 12:51:10",Delayed,Business,2025-06-27,1405.23
1190,196,"Tara Moore",Female,68.0,"British Indian Ocean Territory (Chagos Archipelago)",1583,Spirit,2653,SEA,JFK,"2025-08-13 08:58:18","2025-08-13 13:58:18",Delayed,Business,2025-06-27,240.12
1354,196,"Tara Moore",Female,68.0,"British Indian Ocean Territory (Chagos Archipelago)",53,United,5818,LAX,DFW,"2025-08-05 09:11:55","2025-08-05 13:11:55",Delayed,Economy,2025-07-31,685.68
5149,196,"Tara Moore",Female,68.0,"British Indian Ocean Territory (Chagos Archipelago)",1314,Alaska,6566,DEN,ORD,"2025-08-02 20:14:00","2025-08-03 02:14:00","On Time",First,2025-07-07,1213.1
5718,196,"Tara Moore",Female,68.0,"British Indian Ocean Territory (Chagos Archipelago)",2274,"American Airlines",7607,SEA,ATL,"2025-08-10 13:27:09","2025-08-10 17:27:09",Delayed,Business,2025-07-31,1390.37
6988,196,"Tara Moore",Female,68.0,"British Indian Ocean Territory (Chagos Archipelago)",2696,Alaska,7710,DEN,DFW,"2025-08-05 12:22:30","2025-08-05 14:22:30",Cancelled,Business,2025-07-27,989
8414,196,"Tara Moore",Female,68.0,"British Indian Ocean Territory (Chagos Archipelago)",2676,JetBlue,9004,LAX,SEA,"2025-07-27 08:58:11","2025-07-27 13:58:11","On Time",First,2025-08-06,1321.92
8924,196,"Tara Moore",Female,68.0,"British Indian Ocean Territory (Chagos Archipelago)",2657,Alaska,5722,SFO,DEN,"2025-08-11 10:13:19","2025-08-11 13:13:19",Delayed,Economy,2025-07-23,804.73
9674,196,"Tara Moore",Female,68.0,"British Indian Ocean Territory (Chagos Archipelago)",852,Spirit,1268,LAX,ATL,"2025-08-02 00:15:20","2025-08-02 04:15:20","On Time",Economy,2025-07-25,360.36
2111,197,"Gerald Barnes",Other,50,Malaysia,2635,Alaska,7950,ATL,DEN,"2025-07-31 00:49:38","2025-07-31 02:49:38",Cancelled,Economy,2025-07-31,858.86
6657,197,"Gerald Barnes",Other,50,Malaysia,1150,Southwest,1586,JFK,MIA,"2025-08-08 18:23:48","2025-08-08 22:23:48","On Time",Economy,2025-07-19,1197.71
8259,197,"Gerald Barnes",Other,50,Malaysia,2663,Southwest,1640,SEA,SFO,"2025-08-15 21:01:18","2025-08-16 01:01:18","On Time",First,2025-07-08,632.89
4155,198,"Gary Holmes",Male,50,"Burkina Faso",1389,Alaska,5239,DEN,JFK,"2025-08-05 14:55:11","2025-08-05 16:55:11",Cancelled,Business,2025-06-20,1473.3
8580,198,"Gary Holmes",Male,50,"Burkina Faso",2204,Delta,7920,ORD,SFO,"2025-07-25 13:46:42","2025-07-25 15:46:42",Delayed,Economy,2025-06-25,1288.76
922,199,"Joseph Francis",Female,39.0,"New Zealand",136,"American Airlines",2673,ATL,ORD,"2025-07-28 15:33:52","2025-07-28 21:33:52","On Time",Business,2025-06-25,1306.08
3211,200,"Jamie Herring",Male,74.0,Congo,371,JetBlue,1521,SFO,LAX,"2025-07-24 22:46:41","2025-07-25 01:46:41","On Time",Economy,2025-07-30,283.56
3501,200,"Jamie Herring",Male,74.0,Congo,1392,Delta,8905,DEN,SEA,"2025-08-15 23:23:33","2025-08-16 01:23:33",Cancelled,Business,2025-07-28,1237.87
5460,200,"Jamie Herring",Male,74.0,Congo,2251,"American Airlines",1688,SFO,ATL,"2025-07-29 02:08:06","2025-07-29 05:08:06","On Time",Business,2025-07-09,479.6
6615,200,"Jamie Herring",Male,74.0,Congo,2781,Alaska,9829,ATL,DFW,"2025-07-23 15:13:41","2025-07-23 17:13:41",Delayed,First,2025-08-04,174.67
968,201,"Shannon Schultz",Male,50,"Sierra Leone",361,Frontier,1747,ORD,JFK,"2025-08-05 23:14:40","2025-08-06 05:14:40","On Time",Business,2025-08-14,569.8
2125,201,"Shannon Schultz",Male,50,"Sierra Leone",890,JetBlue,1083,JFK,SFO,"2025-08-08 08:41:19","2025-08-08 10:41:19",Cancelled,Business,2025-07-16,108.24
2650,201,"Shannon Schultz",Male,50,"Sierra Leone",201,United,9350,ATL,LAX,"2025-07-25 06:50:43","2025-07-25 12:50:43","On Time",Economy,2025-06-19,1492.53
602,202,"Rachel Martinez",Other,32.0,Andorra,2882,Spirit,901,DFW,JFK,"2025-08-13 03:03:41","2025-08-13 08:03:41",Delayed,Economy,2025-07-20,321.06
3617,202,"Rachel Martinez",Other,32.0,Andorra,2202,Alaska,5138,LAX,ATL,"2025-07-28 14:00:30","2025-07-28 17:00:30","On Time",First,2025-06-29,1124.22
3908,202,"Rachel Martinez",Other,32.0,Andorra,2112,"American Airlines",906,MIA,ATL,"2025-07-30 13:42:34","2025-07-30 15:42:34",Cancelled,Business,2025-08-12,1196.05
4362,202,"Rachel Martinez",Other,32.0,Andorra,2212,"American Airlines",5663,SFO,ORD,"2025-07-27 04:44:44","2025-07-27 09:44:44","On Time",Business,2025-06-27,542.53
8879,202,"Rachel Martinez",Other,32.0,Andorra,2168,Delta,6154,JFK,ATL,"2025-07-27 21:30:23","2025-07-28 00:30:23","On Time",First,2025-07-06,839.67
825,203,"Tara Roman",Male,50,Suriname,2691,Delta,5350,SFO,JFK,"2025-08-14 08:11:27","2025-08-14 10:11:27",Cancelled,Business,2025-07-30,244.17
6434,203,"Tara Roman",Male,50,Suriname,631,Frontier,8562,DEN,JFK,"2025-07-19 21:09:53","2025-07-20 03:09:53","On Time",First,2025-08-03,657.05
7130,203,"Tara Roman",Male,50,Suriname,764,Southwest,3729,SFO,DFW,"2025-08-16 11:35:16","2025-08-16 15:35:16","On Time",Economy,2025-08-04,778.35
8312,203,"Tara Roman",Male,50,Suriname,2626,"American Airlines",977,DEN,ATL,"2025-07-20 13:04:25","2025-07-20 16:04:25",Delayed,Economy,2025-07-13,1077.39
5059,204,"Timothy Robinson",Female,22.0,"Burkina Faso",1341,"American Airlines",4862,SEA,SFO,"2025-07-28 23:29:13","2025-07-29 01:29:13",Delayed,Business,2025-07-15,1377.87
1089,206,"Danielle Henry",Other,50,Malta,887,Delta,2842,DFW,LAX,"2025-07-28 20:24:35","2025-07-29 01:24:35","On Time",First,2025-06-21,308.32
5899,206,"Danielle Henry",Other,50,Malta,2240,Frontier,9915,DEN,LAX,"2025-08-10 23:23:44","2025-08-11 02:23:44","On Time",First,2025-08-10,1193.95
8783,206,"Danielle Henry",Other,50,Malta,246,JetBlue,5279,ORD,MIA,"2025-08-09 18:27:58","2025-08-09 20:27:58",Delayed,Economy,2025-07-24,215.17
3322,207,"Mary Patel",Other,50,Macao,1796,Alaska,2766,MIA,LAX,"2025-07-28 10:13:08","2025-07-28 12:13:08","On Time",First,2025-06-30,318.16
4299,207,"Mary Patel",Other,50,Macao,894,Alaska,8992,SEA,ATL,"2025-08-04 22:52:32","2025-08-05 04:52:32","On Time",Economy,2025-08-08,587.57
4785,207,"Mary Patel",Other,50,Macao,2714,Delta,772,LAX,DEN,"2025-07-30 14:31:12","2025-07-30 16:31:12",Cancelled,Business,2025-07-15,1494.92
5343,207,"Mary Patel",Other,50,Macao,738,Alaska,3679,BOS,MIA,"2025-07-31 23:59:33","2025-08-01 01:59:33",Cancelled,Business,2025-06-20,822.01
5452,207,"Mary Patel",Other,50,Macao,1769,Alaska,8279,DEN,DFW,"2025-08-15 23:11:54","2025-08-16 01:11:54","On Time",Business,2025-06-29,270.46
7568,207,"Mary Patel",Other,50,Macao,2315,Spirit,1006,SFO,DEN,"2025-07-23 22:11:22","2025-07-24 01:11:22",Delayed,First,2025-07-13,1420.82
9584,207,"Mary Patel",Other,50,Macao,214,Frontier,3843,SFO,DEN,"2025-07-28 07:19:12","2025-07-28 12:19:12",Delayed,Business,2025-08-02,1022.24
6305,208,"Jody Anderson",Female,50,Bhutan,2546,Delta,5689,BOS,LAX,"2025-08-13 21:58:24","2025-08-13 23:58:24",Cancelled,Business,2025-06-29,1232.35
1565,209,"Juan Hutchinson",Other,57.0,Eritrea,435,Alaska,2761,BOS,ATL,"2025-08-16 13:21:19","2025-08-16 19:21:19",Delayed,Business,2025-06-19,877.37
4516,209,"Juan Hutchinson",Other,57.0,Eritrea,2313,United,5117,DEN,SFO,"2025-07-20 14:02:33","2025-07-20 18:02:33",Delayed,First,2025-08-13,802.75
5133,209,"Juan Hutchinson",Other,57.0,Eritrea,2621,Southwest,3064,DEN,ATL,"2025-08-08 05:10:23","2025-08-08 07:10:23",Cancelled,Economy,2025-07-19,711.82
242,210,"Gregory Bruce",Female,50,"Holy See (Vatican City State)",43,Southwest,6670,JFK,ATL,"2025-08-14 05:52:00","2025-08-14 10:52:00","On Time",Economy,2025-07-08,108.23
887,210,"Gregory Bruce",Female,50,"Holy See (Vatican City State)",1983,"American Airlines",8025,SFO,MIA,"2025-07-27 21:33:57","2025-07-27 23:33:57",Cancelled,First,2025-08-14,761.72
4022,210,"Gregory Bruce",Female,50,"Holy See (Vatican City State)",2126,"American Airlines",7509,ATL,JFK,"2025-07-20 19:11:28","2025-07-21 00:11:28","On Time",First,2025-08-02,128.25
5177,210,"Gregory Bruce",Female,50,"Holy See (Vatican City State)",1504,Delta,3494,ATL,DFW,"2025-08-04 16:09:40","2025-08-04 21:09:40","On Time",Business,2025-07-05,378.17
3998,211,"Nathan Webb",Female,50,Yemen,889,JetBlue,1566,ATL,ORD,"2025-08-15 11:59:52","2025-08-15 16:59:52","On Time",First,2025-06-19,1136.79
6399,211,"Nathan Webb",Female,50,Yemen,2595,Alaska,2768,BOS,ORD,"2025-08-07 01:39:37","2025-08-07 05:39:37","On Time",Economy,2025-06-20,1250.73
8168,211,"Nathan Webb",Female,50,Yemen,2816,Alaska,3413,ORD,SEA,"2025-08-03 23:07:23","2025-08-04 01:07:23","On Time",Business,2025-07-11,454.88
8447,211,"Nathan Webb",Female,50,Yemen,1264,Frontier,7097,ATL,SFO,"2025-08-08 13:18:44","2025-08-08 15:18:44",Cancelled,First,2025-08-11,429.94
477,212,"Jennifer Moss",Female,59.0,"Libyan Arab Jamahiriya",796,Delta,7169,MIA,SFO,"2025-08-12 21:01:16","2025-08-13 01:01:16","On Time",First,2025-06-22,691.45
9311,212,"Jennifer Moss",Female,59.0,"Libyan Arab Jamahiriya",681,Southwest,7975,DEN,ATL,"2025-07-21 08:51:02","2025-07-21 10:51:02","On Time",Business,2025-07-03,1307.14
7547,213,"Jerry Hopkins",Other,50,Seychelles,1760,Southwest,1015,MIA,DFW,"2025-08-05 17:37:33","2025-08-05 23:37:33","On Time",Economy,2025-06-29,325.67
1312,214,"Dr. Kelly Reed",Other,50,Moldova,704,Frontier,5539,MIA,SEA,"2025-08-12 23:27:44","2025-08-13 01:27:44",Cancelled,Business,2025-08-09,907.98
4640,214,"Dr. Kelly Reed",Other,50,Moldova,236,JetBlue,1280,SFO,JFK,"2025-07-29 15:43:31","2025-07-29 20:43:31","On Time",Business,2025-06-20,1239.59
8159,214,"Dr. Kelly Reed",Other,50,Moldova,2293,Alaska,9143,DFW,LAX,"2025-07-20 06:02:19","2025-07-20 08:02:19",Cancelled,Economy,2025-07-02,1141.67
625,215,"Heather Green",Female,50,Estonia,1707,Alaska,2046,SFO,MIA,"2025-08-17 02:23:21","2025-08-17 08:23:21",Delayed,First,2025-07-15,279.17
2528,215,"Heather Green",Female,50,Estonia,928,United,5454,MIA,ATL,"2025-07-26 01:50:30","2025-07-26 04:50:30","On Time",Business,2025-08-14,390.9
6637,215,"Heather Green",Female,50,Estonia,2934,Delta,496,JFK,ORD,"2025-07-21 18:39:43","2025-07-21 22:39:43","On Time",First,2025-08-11,446.91
7348,215,"Heather Green",Female,50,Estonia,730,United,8518,LAX,SEA,"2025-07-28 11:46:21","2025-07-28 13:46:21",Delayed,First,2025-07-28,519.93
7393,215,"Heather Green",Female,50,Estonia,1624,Southwest,4320,SEA,LAX,"2025-08-14 21:18:41","2025-08-14 23:18:41",Cancelled,Business,2025-07-03,938.71
8300,215,"Heather Green",Female,50,Estonia,1409,"American Airlines",2080,DEN,DFW,"2025-08-15 22:27:07","2025-08-16 00:27:07",Cancelled,Economy,2025-08-05,1445.94
365,216,"Jose Brown",Male,50,Samoa,2471,Alaska,6406,ATL,SFO,"2025-08-12 20:37:42","2025-08-13 02:37:42","On Time",Economy,2025-08-12,112.15
1037,216,"Jose Brown",Male,50,Samoa,2927,United,8931,ATL,ORD,"2025-07-21 03:52:05","2025-07-21 06:52:05","On Time",Business,2025-07-03,346.45
5371,216,"Jose Brown",Male,50,Samoa,1046,Delta,2503,ORD,MIA,"2025-08-03 13:36:50","2025-08-03 19:36:50",Delayed,First,2025-07-23,787.52
5919,216,"Jose Brown",Male,50,Samoa,1167,JetBlue,6983,SEA,JFK,"2025-07-26 09:53:36","2025-07-26 13:53:36","On Time",Economy,2025-08-09,430.6
1534,217,"Nicole Harvey",Other,50,Burundi,1778,Delta,6037,MIA,SEA,"2025-07-24 03:17:17","2025-07-24 06:17:17","On Time",Economy,2025-06-27,299.19
9473,217,"Nicole Harvey",Other,50,Burundi,751,Alaska,1517,DFW,MIA,"2025-08-08 10:11:08","2025-08-08 15:11:08",Delayed,First,2025-07-11,968.75
1887,218,"Elizabeth Green",Male,30.0,Togo,371,JetBlue,1521,SFO,LAX,"2025-07-24 22:46:41","2025-07-25 01:46:41","On Time",Business,2025-06-27,117.86
2730,218,"Elizabeth Green",Male,30.0,Togo,2634,Delta,9549,JFK,ORD,"2025-08-03 06:33:53","2025-08-03 08:33:53",Cancelled,Economy,2025-07-14,1318.91
5048,218,"Elizabeth Green",Male,30.0,Togo,701,Frontier,391,LAX,SEA,"2025-07-22 09:22:09","2025-07-22 14:22:09","On Time",First,2025-06-18,538.33
5996,218,"Elizabeth Green",Male,30.0,Togo,2996,United,7247,BOS,LAX,"2025-08-12 10:16:15","2025-08-12 12:16:15",Cancelled,Business,2025-06-27,493.88
8207,218,"Elizabeth Green",Male,30.0,Togo,380,JetBlue,1379,BOS,LAX,"2025-08-12 01:07:06","2025-08-12 03:07:06",Cancelled,Business,2025-06-23,477.38
2530,219,"Heather Yang",Male,50,"Palestinian Territory",1585,United,4315,SFO,MIA,"2025-08-05 04:03:52","2025-08-05 08:03:52",Delayed,First,2025-08-07,1097.22
8161,219,"Heather Yang",Male,50,"Palestinian Territory",1076,Spirit,3998,SEA,ORD,"2025-07-30 12:39:59","2025-07-30 14:39:59",Cancelled,First,2025-08-01,1121.38
8979,219,"Heather Yang",Male,50,"Palestinian Territory",2013,Spirit,2151,SFO,SEA,"2025-08-12 15:56:52","2025-08-12 21:56:52","On Time",Economy,2025-06-18,711.46
232,220,"David Benjamin",Male,50,Tonga,2995,Southwest,4261,DEN,SFO,"2025-07-27 16:52:41","2025-07-27 18:52:41",Delayed,First,2025-06-19,784.84
4621,221,"Leah Murray",Male,50,"Holy See (Vatican City State)",2153,Southwest,1596,BOS,ORD,"2025-07-27 14:25:28","2025-07-27 17:25:28","On Time",First,2025-07-18,1463.13
574,222,"Brittany Hobbs",Male,50,"American Samoa",258,Spirit,2212,BOS,LAX,"2025-07-21 11:55:12","2025-07-21 13:55:12",Cancelled,Business,2025-07-28,412.84
1060,222,"Brittany Hobbs",Male,50,"American Samoa",2408,"American Airlines",9531,LAX,ORD,"2025-07-27 05:24:33","2025-07-27 08:24:33",Delayed,Business,2025-08-15,987.67
1445,222,"Brittany Hobbs",Male,50,"American Samoa",1893,JetBlue,366,LAX,MIA,"2025-08-03 13:20:33","2025-08-03 15:20:33",Delayed,First,2025-07-29,1085.66
2401,222,"Brittany Hobbs",Male,50,"American Samoa",509,Alaska,1629,DEN,DFW,"2025-07-28 21:26:28","2025-07-28 23:26:28",Delayed,First,2025-07-01,606.24
4093,222,"Brittany Hobbs",Male,50,"American Samoa",1159,Frontier,9604,ATL,DFW,"2025-07-26 16:13:18","2025-07-26 20:13:18",Delayed,Business,2025-07-09,1229.66
7964,222,"Brittany Hobbs",Male,50,"American Samoa",1539,Spirit,4181,ORD,SEA,"2025-08-11 21:31:54","2025-08-12 02:31:54",Delayed,First,2025-07-07,1091.86
4649,223,"David Dixon",Male,50,Sweden,2998,Alaska,4857,JFK,ORD,"2025-08-07 09:44:10","2025-08-07 12:44:10",Delayed,Economy,2025-07-31,261.8
4677,223,"David Dixon",Male,50,Sweden,1626,"American Airlines",5723,SFO,SEA,"2025-07-22 12:49:43","2025-07-22 18:49:43",Delayed,Business,2025-06-21,557.15
6309,223,"David Dixon",Male,50,Sweden,2811,"American Airlines",901,JFK,DEN,"2025-07-28 12:23:56","2025-07-28 17:23:56","On Time",First,2025-06-30,397.68
2909,224,"Michael Richard",Male,50,Oman,1918,Delta,6367,SFO,ATL,"2025-08-14 03:59:21","2025-08-14 07:59:21","On Time",First,2025-07-08,204.58
6537,224,"Michael Richard",Male,50,Oman,2695,"American Airlines",2484,JFK,SFO,"2025-07-21 10:46:56","2025-07-21 14:46:56",Delayed,First,2025-06-29,186.42
535,225,"Tony Townsend",Male,50,Malawi,1453,Delta,4699,SEA,ATL,"2025-08-13 10:02:39","2025-08-13 12:02:39","On Time",Economy,2025-07-28,402.79
1558,225,"Tony Townsend",Male,50,Malawi,1931,"American Airlines",840,JFK,DEN,"2025-08-03 08:55:59","2025-08-03 10:55:59",Cancelled,Business,2025-06-25,181.5
3336,225,"Tony Townsend",Male,50,Malawi,2981,Southwest,6518,DEN,SFO,"2025-07-29 00:39:53","2025-07-29 03:39:53","On Time",First,2025-07-03,478.67
4723,225,"Tony Townsend",Male,50,Malawi,919,Delta,4621,MIA,BOS,"2025-08-06 14:18:25","2025-08-06 16:18:25",Cancelled,First,2025-08-07,1229.37
5266,225,"Tony Townsend",Male,50,Malawi,1898,JetBlue,7238,ATL,ORD,"2025-08-04 15:56:51","2025-08-04 17:56:51","On Time",Economy,2025-07-05,289.38
5947,225,"Tony Townsend",Male,50,Malawi,1870,Southwest,6078,LAX,DFW,"2025-08-13 10:14:34","2025-08-13 12:14:34",Delayed,Business,2025-07-02,1472.2
6382,225,"Tony Townsend",Male,50,Malawi,631,Frontier,8562,DEN,JFK,"2025-07-19 21:09:53","2025-07-20 03:09:53","On Time",Economy,2025-08-08,239.49
7298,225,"Tony Townsend",Male,50,Malawi,2902,Delta,3458,SEA,SFO,"2025-07-27 03:28:14","2025-07-27 05:28:14",Cancelled,Business,2025-08-04,1498.9
8515,225,"Tony Townsend",Male,50,Malawi,2882,Spirit,901,DFW,JFK,"2025-08-13 03:03:41","2025-08-13 08:03:41",Delayed,Economy,2025-07-14,499.84
907,226,"William Park",Female,50,"French Polynesia",1794,Delta,6186,SFO,ATL,"2025-08-16 04:32:51","2025-08-16 08:32:51","On Time",Economy,2025-07-20,1483.7
4070,226,"William Park",Female,50,"French Polynesia",1762,Spirit,2423,JFK,DFW,"2025-07-19 23:58:32","2025-07-20 01:58:32","On Time",First,2025-07-08,1229.22
7521,226,"William Park",Female,50,"French Polynesia",1184,Southwest,4653,ATL,JFK,"2025-08-04 00:07:06","2025-08-04 02:07:06",Cancelled,Business,2025-07-12,450.99
7948,226,"William Park",Female,50,"French Polynesia",51,Alaska,7591,DEN,LAX,"2025-07-29 03:37:01","2025-07-29 05:37:01",Delayed,Economy,2025-07-07,1039.77
9034,226,"William Park",Female,50,"French Polynesia",2098,Southwest,5813,SEA,BOS,"2025-08-16 14:58:22","2025-08-16 17:58:22",Delayed,First,2025-07-25,852.47
1234,227,"Denise Andrade",Female,50,"Saint Barthelemy",1275,Delta,3409,ORD,DEN,"2025-07-19 13:46:34","2025-07-19 16:46:34","On Time",First,2025-07-10,1072.62
1267,227,"Denise Andrade",Female,50,"Saint Barthelemy",341,Frontier,2540,BOS,MIA,"2025-07-27 22:08:12","2025-07-28 01:08:12",Delayed,Business,2025-07-23,693.79
1860,227,"Denise Andrade",Female,50,"Saint Barthelemy",2380,JetBlue,7088,JFK,BOS,"2025-08-16 08:07:22","2025-08-16 11:07:22","On Time",Business,2025-08-14,1272.82
2340,227,"Denise Andrade",Female,50,"Saint Barthelemy",1126,Alaska,5799,SFO,JFK,"2025-08-13 13:53:10","2025-08-13 19:53:10","On Time",Economy,2025-06-25,592.45
4417,227,"Denise Andrade",Female,50,"Saint Barthelemy",1665,Alaska,3626,ORD,BOS,"2025-07-22 14:25:44","2025-07-22 16:25:44",Cancelled,Business,2025-08-03,431.44
4433,227,"Denise Andrade",Female,50,"Saint Barthelemy",2811,"American Airlines",901,JFK,DEN,"2025-07-28 12:23:56","2025-07-28 17:23:56","On Time",First,2025-07-06,509.27
2416,228,"Jeffrey Greene",Female,50,Ethiopia,1233,"American Airlines",2053,ORD,SEA,"2025-08-11 06:16:52","2025-08-11 08:16:52",Cancelled,First,2025-08-05,1324.28
6718,228,"Jeffrey Greene",Female,50,Ethiopia,1816,Alaska,799,BOS,JFK,"2025-08-15 19:03:16","2025-08-15 21:03:16",Cancelled,First,2025-07-12,698.92
8251,228,"Jeffrey Greene",Female,50,Ethiopia,1577,United,3445,ORD,LAX,"2025-08-15 10:10:09","2025-08-15 12:10:09",Cancelled,Economy,2025-07-29,809.5
9390,228,"Jeffrey Greene",Female,50,Ethiopia,1965,Delta,3459,MIA,ORD,"2025-08-09 19:58:15","2025-08-09 21:58:15",Cancelled,Economy,2025-07-28,407.18
399,229,"Ronald Yang",Other,50,"Costa Rica",2084,United,548,BOS,JFK,"2025-08-09 05:26:53","2025-08-09 07:26:53",Cancelled,Economy,2025-07-03,639.76
7371,229,"Ronald Yang",Other,50,"Costa Rica",2637,Delta,9327,SFO,BOS,"2025-08-02 15:18:57","2025-08-02 20:18:57","On Time",Economy,2025-08-04,791.42
2418,230,"Emily Mclean",Other,35.0,Azerbaijan,1420,"American Airlines",3252,BOS,MIA,"2025-08-16 07:23:17","2025-08-16 13:23:17","On Time",Business,2025-06-29,842.96
4240,230,"Emily Mclean",Other,35.0,Azerbaijan,1571,Southwest,721,ATL,MIA,"2025-07-29 18:00:20","2025-07-29 22:00:20","On Time",First,2025-08-17,1082.19
5159,230,"Emily Mclean",Other,35.0,Azerbaijan,480,United,4973,BOS,LAX,"2025-07-30 03:27:28","2025-07-30 06:27:28",Delayed,Economy,2025-07-15,561.27
9594,230,"Emily Mclean",Other,35.0,Azerbaijan,1338,Spirit,7905,DFW,SEA,"2025-07-24 19:19:21","2025-07-24 21:19:21",Delayed,Business,2025-08-11,931.8
348,231,"Ashley Jackson",Female,50,Barbados,994,Frontier,2304,LAX,DEN,"2025-07-28 10:26:21","2025-07-28 12:26:21",Cancelled,Business,2025-07-15,1041.58
3272,231,"Ashley Jackson",Female,50,Barbados,1899,JetBlue,8907,JFK,LAX,"2025-07-23 11:44:55","2025-07-23 15:44:55","On Time",First,2025-08-05,310.34
5026,231,"Ashley Jackson",Female,50,Barbados,738,Alaska,3679,BOS,MIA,"2025-07-31 23:59:33","2025-08-01 01:59:33",Cancelled,Business,2025-06-30,610.18
5451,231,"Ashley Jackson",Female,50,Barbados,1962,Delta,7682,MIA,SEA,"2025-07-24 00:49:46","2025-07-24 02:49:46","On Time",Economy,2025-08-16,1302.06
7589,231,"Ashley Jackson",Female,50,Barbados,437,JetBlue,979,LAX,SEA,"2025-07-21 05:41:25","2025-07-21 08:41:25","On Time",First,2025-07-03,167.64
2167,232,"Kenneth Bishop",Male,50,Guam,1391,Frontier,5756,SFO,ATL,"2025-08-07 03:42:49","2025-08-07 07:42:49","On Time",Economy,2025-06-30,111.56
3826,232,"Kenneth Bishop",Male,50,Guam,1398,Delta,7524,DEN,ATL,"2025-08-12 23:20:34","2025-08-13 01:20:34",Cancelled,Business,2025-07-04,1260.89
7833,232,"Kenneth Bishop",Male,50,Guam,1433,Spirit,1172,SEA,JFK,"2025-07-20 22:55:34","2025-07-21 00:55:34",Cancelled,Business,2025-06-30,853.92
8084,232,"Kenneth Bishop",Male,50,Guam,1842,United,8992,SFO,SEA,"2025-07-21 08:33:30","2025-07-21 10:33:30",Cancelled,Business,2025-06-19,716.51
9518,232,"Kenneth Bishop",Male,50,Guam,763,JetBlue,5282,SFO,ORD,"2025-08-03 17:16:11","2025-08-03 19:16:11",Delayed,First,2025-07-02,194.83
9675,232,"Kenneth Bishop",Male,50,Guam,2111,Delta,6312,LAX,SFO,"2025-08-15 04:51:21","2025-08-15 06:51:21",Cancelled,Economy,2025-07-23,974.29
61,233,"Tammy Harris",Other,50,"Burkina Faso",2959,Spirit,3604,LAX,DEN,"2025-08-03 22:01:08","2025-08-04 02:01:08","On Time",Economy,2025-07-19,925.07
325,233,"Tammy Harris",Other,50,"Burkina Faso",1294,JetBlue,7526,JFK,LAX,"2025-07-24 20:39:08","2025-07-24 22:39:08",Cancelled,Economy,2025-08-02,1401.8
3071,233,"Tammy Harris",Other,50,"Burkina Faso",1778,Delta,6037,MIA,SEA,"2025-07-24 03:17:17","2025-07-24 06:17:17","On Time",Economy,2025-06-22,1340.39
9791,233,"Tammy Harris",Other,50,"Burkina Faso",1506,United,6229,DFW,BOS,"2025-08-07 04:00:21","2025-08-07 06:00:21","On Time",Economy,2025-07-19,730.83
57,234,"Joshua Parker",Other,50,"Bouvet Island (Bouvetoya)",2642,JetBlue,4891,ORD,MIA,"2025-08-04 23:40:33","2025-08-05 05:40:33",Delayed,First,2025-07-15,1115.69
2045,234,"Joshua Parker",Other,50,"Bouvet Island (Bouvetoya)",2915,Frontier,3796,BOS,ORD,"2025-08-04 00:42:38","2025-08-04 02:42:38","On Time",Business,2025-06-21,283.08
